NOME;CATEGORIA;PRECO_NORMAL;PRECO_PROMO;URL_IMG;DESCRICAO
VINHO TINTO SEPTIMA GRAN RESERVA;tinto;159.9;159.9;https://fibo.promokit.com.br/images/empresa/b51e3430-0266-11ef-b17e-5733b8b3abaa.png;Obra Prima é a gama premium da Bodega Cassone. Vinhos de qualidade e complexidade ímpares, uma verdadeira lição de complexidade delicada. Os vinhos da linha Obra Prima são elaborados a partir de criteriosa e rigorosa classificação dos melhores frutos de vinhedos próprios, com mais de 100 anos, localizados em Mayor Drummond, Lujan de Cuyo, Mendoza – região conhecida como “o melhor terroir” para produção de vinhas, em especial da uva Malbec.
VINHO TT PARCELA NICOLA CATENA;tinto;519.9;519.9;https://fibo.promokit.com.br/images/empresa/f5f07010-03f9-11ef-aa27-fb99db8b5586.png;O Nicola Catena Bonarda é um vinho argentino de cor intensa e sabor marcante. Produzido pelo renomado vinicultor argentino Nicolás Catena, este vinho é elaborado com uvas Bonarda cultivadas nas melhores regiões vitivinícolas da Argentina. Com notas de frutas vermelhas e especiarias, o Nicola Catena Bonarda é a escolha ideal para acompanhar carnes vermelhas e queijos fortes. Com um teor alcoólico de 14,5%, ele é robusto e encorpado, perfeito para ser degustado em ocasiões especiais. Este vinho representa a qualidade excepcional dos vinhos argentinos e é uma excelente opção para aqueles que apreciam vinhos encorpados e de sabor intenso. A uva Bonarda, também conhecida como Charbono, é cultivada nas melhores regiões vitivinícolas da Argentina e é famosa por sua cor intensa e sabores complexos.
VINHO TINTO CATENA ALTA CABERNET SAUVIGNON;tinto;389.9;389.9;https://fibo.promokit.com.br/images/empresa/dcb6caf0-04c9-11f0-ba45-e5fa71b42780.png;O mais festejado Cabernet Sauvignon da Argentina, o Catena Alta combina potência e elegância em um conjunto equilibrado e harmonioso. Catena Zapata é o maior nome da Argentina e talvez da América do Sul. Elaborado com uvas de parcelas selecionadas de vinhedos situados a 940 metros de altura, de baixíssimos rendimentos, este vinho, só produzido em anos excepcionais, impressiona por seu equilíbrio entre fruta e carvalho, concentração, finesse e complexidade. Recebe sempre altas notas da impressa especializada.
VINHO TINTO 4 GATOS LOCOS MALBEC MIAU;tinto;104.9;104.9;https://fibo.promokit.com.br/images/empresa/56d4f480-0564-11ef-9cf9-833a0bfbb311.png;Miau é a máxima expressão da fruta em seu estado puro. Expressando o terroir, este Malbec encanta por sua fruta preta fresca e notas de especiarias. Em boca, com ótimo frescor, acidez vibrante e taninos granulados.
VINHO TINTO RUCA MALEN CABERNET SAUVIGNON;tinto;74.9;74.9;https://fibo.promokit.com.br/images/empresa/042010d0-0569-11ef-9975-99b0ba2cf1a2.png;O Ruca Malen Capítulo Uno Cabernet Sauvignon é uma experiência vinícola argentina que emana da próspera região de Mendoza. Com uma rica coloração vermelho rubi, intercalada com reflexos violáceos, ele nos envolve com aromas distintos de ervas aromáticas e frutas vermelhas. Ao degustá-lo, a paleta revela nuances herbáceas combinadas com a vivacidade das frutas vermelhas, resultando em um paladar harmonioso. Neste primeiro capítulo da série, somos transportados para um mundo onde a autenticidade e a pureza varietal se destacam. A Vinícola Ruca Malen, situada em Agrelo, Luján de Cuyo, exemplifica a paixão e a dedicação pelo vinho, enfatizando tanto a qualidade quanto a diversidade de cada garrafa que produzem. Cada vinho do seu portfólio tem uma história única para contar, inspirada na lenda indígena Mapuche e refletindo um espírito de curiosidade. Apreciamos a responsabilidade da vinícola ao abraçar práticas sustentáveis e é com orgulho que informamos que a Ruca Malen possui certificação orgânica. Agora, no Vineria 9, temos a honra de apresentar este vinho extraordinário a você. Compre online e permita que esta aventura argentina faça parte dos seus momentos mais especiais.
CASSONE RESERVA MALBEC/SYRAH;tinto;79.9;79.9;https://fibo.promokit.com.br/images/empresa/cc85bc40-056f-11ef-9b77-e59595396da9.png;Vinho de perfil aromático muito complexo mas que evolui na taça a cada prova. Amplo e volumoso na boca, com muito boa persistência e bom equilíbrio entre álcool, acidez e corpo.
CASSONE RESERVA MALBEC/MALBEC;tinto;79.9;79.9;https://fibo.promokit.com.br/images/empresa/48297fd0-0570-11ef-8c67-c5d997f422cd.png;Este Malbec/Malbec Reserva foi originado a partir de dois vinhedos diferentes da Familia Cassone em Mendoza. O vinho ganhou estilo mais elegante e sóbrio, diferente do que normalmente encontramos na região. No nariz, é mais terroso do que frutado - terra úmida, cogumelos, cacau em pó e folhas secas compõem os seus aromas e, apesar do leque complexo, é tímido e profundo. Seu paladar é compacto e suculento, tem sabor sutil de ameixas maduras, mas sobretudo de cogumelo e chocolate amargo, com final mentolado e refrescante. Um vinho gastronômico, que tem a madeira presente e já entrega grande expressão da maturidade. Harmoniza perfeitamente bem como costela na brasa, pasta fresca ao ragu ou presunto cru.
CASSONE RESERVA MALBEC/CAB. SAUV.;tinto;79.9;79.9;https://fibo.promokit.com.br/images/empresa/8f07bde0-0570-11ef-b365-21c7470367ca.png;Coloração rubi intenso. Aromas provocantes de couro engraxado e geléia de jabuticaba. O paladar é uma apoteose, com fruta, madeira, e couro trançados com esmero.
Kadabra Malbec - Argentino;tinto;63.9;63.9;https://fibo.promokit.com.br/images/empresa/4375fb20-0576-11ef-a651-9170c0586657.png;Vinho Argentino cor rubi intensa, possui arrumas de frutas vermelhas, preta e de sabor bastante fácil de consumir.
VINHO TINTO CRIOS TORRONTES;tinto;59.9;59.9;https://fibo.promokit.com.br/images/empresa/aa1676c0-06de-11ef-8c67-c5d997f422cd.png;Descubra a mágica do Susana Balbo Red Blend, um vinho argentino que encanta os sentidos. Composto por Malbec, Cabernet Sauvignon e Petit Verdot, cada uva contribui para sua complexidade e fascínio. Seus aromas sedutores de frutos vermelhos maduros, violetas e toques tostados são provenientes de sua maturação em barricas de carvalho francês. Com taninos estruturados e acidez vibrante, proporciona uma experiência sensorial única, com notas de frutos negros e frescor no paladar. Versátil na harmonização, acompanha desde preparações fritas até carnes suculentas e queijos macios. O Susana Balbo Red Blend é um tesouro para os amantes de vinho, com pontuações impressionantes. Descubra a magia deste vinho argentino, criado com paixão e dedicação.
VINHO TT PORTILHO CABERNET SAUVIGNON;tinto;49.9;49.9;https://fibo.promokit.com.br/images/empresa/6a5cf850-0c66-11ef-9983-bdb72ad3892c.png;Portillo é uma coleção de vinhos desenvolvida pela Bodegas Salentein, a primeira vinícola estabelecida no Vale do Uco, projetada para se misturar respeitosamente com o meio ambiente. Com vinhedos a 1.100 metros de altitude, a vinícola trabalha apenas com gravidade, com foco no manejo delicado da fruta, para obtenção de sua máxima expressão neste terroir. Tecnologia e tradição se combinam para garantir a mais alta qualidade de uva na criação de vinhos de classe mundial. A uva emblemática da Argentina, mostra neste varietal todo seu potencial de aromas e sabores, com notas de frutas vermelhas e um tipico toque de violeta, num vinho perfeito para momentos descontraídos.
VINHO TINTO SEPTIMA TIERRA;tinto;139.9;139.9;https://fibo.promokit.com.br/images/empresa/01eaa2f0-0cab-11ef-a88d-9fc268a4c69b.png;O Septima Tierra Gualtallary Malbec 1310 MSNM apresenta uma coloração vermelho-rubi profunda e brilhante. No nariz, revela aromas intensos de frutas vermelhas e negras maduras, como amora, framboesa e ameixa, harmonizadas com notas sutis de especiarias e toques minerais característicos do terroir de Gualtallary. Em boca, é encorpado e estruturado, com taninos firmes e uma acidez refrescante, proporcionando um final longo e elegante.
VINHO TINTO ISCAY MALBEC;tinto;285.9;285.9;https://fibo.promokit.com.br/images/empresa/e60186f0-0cad-11ef-b56b-7beb72fdf6fe.png;Com 130 anos de tradição, a vinícola Trapiche está localizada em Maipu (Mendoza, Argentina). Está presente em mais de 80 países e é a maior exportadora de vinhos argentinos, sempre figurando entre as 50 vinícolas mais admiradas do mundo. Em 2019, recebeu o título de “Vinícola do Novo Mundo do Ano” pela prestigiada Wine Enthusiast.
VINHO TINTO PEQUENAS PRODUCCIONES CABERNET;tinto;199.9;199.9;https://fibo.promokit.com.br/images/empresa/7a448140-01ab-11ef-b94b-19127ef7771c.png;Em cada garrafa a linha Pequenas Produções, procura-se destacar a tipicidade de cada varietal. Para isso, selecionamos o melhor terroir para cada uma das variedades que fazem parte desta linha de alta gama e procura-se trazer a sua expressão mais pura à garrafa ´´ Matías Ciciani, enólogo de Escorihuela Gascón.
VINHO TINTO ALMAD�N CABERNET;tinto;32.9;32.9;https://fibo.promokit.com.br/images/empresa/cc21ef30-0cb3-11ef-9ec4-3d358f7dc5ce.png;Experimente o sabor equilibrado e harmônico do Vinho Almadén Cabernet Sauvignon Tinto Seco, um vinho tinto brasileiro renomado. Com aroma de frutas e menta, é perfeito para harmonizar com carnes, massas e entradas. Descubra o motivo pelo qual ele é tão apreciado.
VINHO MARIA MAGDALENA CHARDONNAY;branco;229.9;229.9;https://fibo.promokit.com.br/images/empresa/78015610-13d5-11ef-ad4c-9ddaec1d0062.png;aromas cítricos de abacaxi e lima com notas de amêndoas, baunilha e noz Sabor: em boca, é um vinho elegante, fresco, de grande volume e apresenta um final longo e persistente no palato Visual: amarelo palha brilhante Uva: Chardonnay
VINHO SOTTANO RESERVA MALBEC;tinto;79.9;79.9;https://fibo.promokit.com.br/images/empresa/e26e38c0-13d9-11ef-ae4e-07b1553ec85c.png;O Vinho Sottano Reserva malbec apresenta coloração com profunda cor violácea com lampejos pretos é entregada a primeira vez que vemos este vinho Mostra aromas aromas florais, cassis, frutas pretas y vermelhas complexados pelas notas de Carvalho. Chocolate, café, coco e pimenta sobressaem delas. Em boca convida desfrutá-lo cada gota, lhe dando a estrutura certa para acompanhar momentos especiais. Uma expressa͂o exata do estilo procurado pelos Sottano.
VINHO TINTO LAS PERDICES RESERVA 1,5 LITROS;tinto;169.9;169.9;https://fibo.promokit.com.br/images/empresa/1b123ef0-070b-11ef-93d6-7d324d680805.png;INHO LAS PERDICES RESERVA CABERNET 750 ML A Viña Las Perdices é de origem familiar, fundada em 1952, localizada em Mendoza, aos pés da imponente Cordilheira dos Andes, uma vinícola renomada que une conhecimentos tradicionais, avanços tecnológicos e práticas sustentáveis na produção de vinhos que expressam sua identidade.
VINHO TT CALLIA SYRAH BONARDA;tinto;34.9;34.9;https://fibo.promokit.com.br/images/empresa/a96a23e0-155e-11f0-b84f-8309d6427175.png;Vinho Tinto elaborado com uvas Syrah, provenientes do San Juan - Argentina. Apresenta aroma elegante de conjunção de frutas vermelhas maduras e especiarias, em boca é impetuoso, tem boa estrutura e taninos equilibrados, com notas de figo maduro e especiarias doces.
CALLIA BRANCO CHARDONNAY;branco;34.9;34.9;https://fibo.promokit.com.br/images/empresa/dfdb5620-cf58-11ef-882a-6920f4c855de.png;Vinho Tinto elaborado com uvas Syrah, provenientes do San Juan - Argentina. Apresenta aroma elegante de conjunção de frutas vermelhas maduras e especiarias, em boca é impetuoso, tem boa estrutura e taninos equilibrados, com notas de figo maduro e especiarias doces.
BRAMARE LUJAN DE CUYO;rose;399.9;399.9;https://fibo.promokit.com.br/images/empresa/7f05ce40-3f82-11ef-addb-098134460556.png;Um cabernet focado e apertado. Belos aromas e complexidade com groselhas, especiarias e notas de avelãs. De corpo médio, mastigável e bonito. Um acabamento médio. Um cabernet para beber cedo.
ANIMAL CHARDONNAY;branco;164.9;164.9;https://fibo.promokit.com.br/images/empresa/b91f3030-04c6-11f0-80a6-9ff4e404ddfa.png;Ótimo Chardonnay elaborado por Ernesto Catena com uvas provenientes de vinhedos de cultivo orgânico, localizados no Vale do Uco. Chardonnay Animal reúne exuberância e elegância ao mesmo tempo, uma parte do vinho estagia em barricas de carvalho e o resultado é um branco que mantém seu caráter frutado e fresco, aliado a uma delicada cremosidade.
VINHO TINTO LAS PERDICES DON JUAN;tinto;109.9;109.9;https://fibo.promokit.com.br/images/empresa/7afae480-3275-11ef-aad1-fdcf1ea5ef3a.png;Este vinho é um dos ícones da Viña Las Perdices e leva o nome do fundador da vinícola, Don Juan Muñoz Lopez. Um exemplar singular com edição limitada de 15 mil garrafas que traduz a identidade da vinícola na produção de vinhos autênticos, intensos e marcantes na união entre tradição, tecnologia e respeito ao local. Um blend estruturado, potente, redondo e complexo das uvas Malbec, Syrah, Bonarda e Merlot que expressa a maestria da Viña Las Perdices na produção de exemplares icônicos.
VINHO TINTO PILATOS BY JUDAS;tinto;159.9;159.9;https://fibo.promokit.com.br/images/empresa/c0ca0d70-327e-11ef-8fe5-a19cccee9f7c.png;O Vinho Pilatos By Judas apresenta coloração cor vermelha intensa, matizada com tons violáceos e matizes rubi. Revela aromas de uma complexidade única. Notas de ameixa madura, passas, amora e sutis nuances de café se entrelaçam harmoniosamente, oferecendo um bouquet cativante. Em boca distingue-se pela frescura, suculência e textura sedosa, envolvendo o paladar com carácter distinto e final persistente.
VINHO TT GRAN Alma Negra;tinto;479.9;479.9;https://fibo.promokit.com.br/images/empresa/61fe5cf0-327f-11ef-8f38-9d1a6810b778.png;Classificado com 93 pontos por Antonio Galloni na safra 2018, o Gran Alma Negra é uma versão ainda mais complexa e repleta de camadas do consagrado Alma Negra de Ernesto Catena. O vinho é produzido com uma seleção das melhores barricas que entrariam no corte do Alma Negra. O vinho matura por mais tempo em barricas, combinando um toque sedoso e cativante com deliciosas notas de frutas silvestres maduras. Um grande vinho, de pequena produção. Importador Exclusivo e Oficial: Mistral Importadora de Vinhos Ltda.
VINHO TT ALMA NEGRA PINOT NOIR;tinto;229.9;229.9;https://fibo.promokit.com.br/images/empresa/99cf74c0-327f-11ef-8132-ad4d7770326b.png;Um vinhedo localizado a 1.300 metros de altitude em Tupungato, com grande amplitude térmica, permite que a Pinot Noir seja colhida perfeitamente madura na região de Mendoza, dando origem a este cativante Pinot Noir de Alma Negra. Para respeitar o caráter delicado da casta, apenas 50% do vinho é maturado em barricas de carvalho francês, sendo o restante vinificado em cubas de aço. Um vinho fresco, aromático e com grande profundidade, já nasce como uma das mais atrativas opções entre os Pinots Noir da América do Sul.
